   204/299    0.895G    0.0191   0.01346 0.0008439    0.0334       169       320    0.7744    0.7379    0.7538    0.4879   0.02656   0.01135  0.004486
   205/299    0.895G   0.01926   0.01379 0.0009931   0.03404        51       320    0.8736    0.7157    0.7632    0.4946   0.02664   0.01137  0.004366
   206/299    0.895G   0.01891   0.01311 0.0008986   0.03292        63       320    0.8412    0.7211    0.7797    0.5071   0.02629   0.01111  0.004321
   207/299    0.895G   0.01908   0.01354 0.0009184   0.03354        55       320    0.8425    0.7225    0.7625    0.4947   0.02666   0.01106  0.004558
   208/299    0.895G   0.01927   0.01411 0.0009412   0.03431        47       320    0.7563     0.786    0.7684    0.4977   0.02643   0.01115  0.004501
   209/299    0.895G   0.01901   0.01341 0.0009895   0.03341        47       320    0.8333    0.6776    0.7555    0.4918   0.02623   0.01119  0.004628
   210/299    0.895G   0.01941   0.01358  0.001043   0.03403        95       320    0.8037     0.767    0.7779    0.4985   0.02669    0.0115  0.004213
   211/299    0.895G   0.01893   0.01346  0.001117   0.03351        55       320    0.8021    0.8013    0.7799    0.4999   0.02662   0.01137  0.004608
   212/299    0.895G   0.01925   0.01372  0.001086   0.03405       127       320    0.8344    0.7542    0.7624    0.4873   0.02648   0.01142  0.004684
   213/299    0.895G   0.01894   0.01343  0.001093   0.03347        68       320    0.7798     0.786     0.772    0.4899   0.02669   0.01149  0.004482
   214/299    0.895G   0.01843   0.01355 0.0009356   0.03291       115       320    0.8379     0.741    0.7725    0.4929   0.02694   0.01138  0.004538
   215/299    0.895G   0.01909   0.01399 0.0009566   0.03404       121       320    0.8798    0.7502    0.7909     0.512   0.02688   0.01144  0.003936
   216/299    0.895G   0.01877   0.01452 0.0009455   0.03424        74       320    0.8756    0.7503    0.7879    0.5156   0.02668   0.01133  0.003854
   217/299    0.895G   0.01824   0.01307  0.001041   0.03235        95       320    0.8946    0.7581    0.7846    0.5094   0.02672   0.01143  0.004221
   218/299    0.895G   0.01835   0.01381 0.0009513   0.03311        74       320    0.8789    0.7533    0.7924    0.5122   0.02679   0.01123  0.004161
   219/299    0.895G   0.01812    0.0136 0.0009888   0.03271        74       320    0.9042    0.7212    0.7816    0.5188   0.02663   0.01105   0.00466
   220/299    0.895G   0.01837   0.01322 0.0008633   0.03246        47       320    0.8553     0.779    0.7901    0.5139   0.02714   0.01125  0.004562
   221/299    0.895G    0.0188   0.01399   0.00095   0.03374        99       320    0.9246    0.7684    0.7946    0.5122   0.02706    0.0114  0.003801
   222/299    0.895G   0.01829   0.01301 0.0009111   0.03221        95       320    0.8819     0.749    0.7813     0.511    0.0269   0.01142  0.004204
   223/299    0.895G    0.0183   0.01344 0.0009497   0.03268        61       320    0.8757     0.753    0.7919    0.5103    0.0267   0.01112  0.004098
   224/299    0.895G   0.01868   0.01305  0.001116   0.03284        55       320    0.8855    0.7712    0.7975    0.5239    0.0267    0.0112  0.004346
   225/299    0.895G   0.01865   0.01363  0.001029   0.03331        96       320    0.9146    0.7679    0.7996    0.5087   0.02663   0.01131  0.004465
   226/299    0.895G   0.01867   0.01385 0.0009046   0.03343        69       320    0.8987    0.7446    0.7807    0.4844   0.02666   0.01131  0.005465
   227/299    0.895G    0.0185   0.01379 0.0008749   0.03316        99       320    0.8392    0.7412    0.7616    0.4815   0.02697   0.01141  0.005391
   228/299    0.895G   0.01885   0.01418 0.0009602   0.03399       127       320    0.8129    0.7331    0.7483    0.4691    0.0267   0.01135  0.005788
   229/299    0.895G   0.01812   0.01341 0.0008954   0.03242        65       320     0.809    0.6865    0.7354    0.4589   0.02675   0.01148  0.005911
   230/299    0.895G   0.01849   0.01364  0.001083   0.03321        73       320    0.8546    0.6971    0.7424    0.4632    0.0267   0.01152  0.006145
   231/299    0.895G   0.01874   0.01395 0.0009454   0.03363       148       320    0.8043    0.7596    0.7595    0.4769   0.02681   0.01144  0.006026
   232/299    0.895G   0.01808   0.01381 0.0007584   0.03265       100       320    0.7233    0.7992      0.76    0.4781   0.02691   0.01123  0.005906
   233/299    0.895G   0.01811   0.01277  0.001007   0.03189        75       320    0.9237    0.7334    0.7861    0.5009   0.02685   0.01142  0.004755
   234/299    0.895G   0.01793   0.01287 0.0008019    0.0316        56       320    0.8276    0.7856    0.7843    0.5046   0.02717   0.01174  0.004671
   235/299    0.895G   0.01825   0.01344 0.0009152   0.03261        42       320     0.899    0.7505    0.7877    0.5051   0.02677   0.01148  0.004835
   236/299    0.895G   0.01844   0.01336  0.001017   0.03282       103       320    0.7158    0.7926    0.7468    0.4687   0.02733   0.01162  0.005392
   237/299    0.895G   0.01792   0.01298 0.0008528   0.03175        62       320    0.7666    0.7794    0.7579    0.4782   0.02727   0.01178  0.004998
   238/299    0.895G   0.01801   0.01324 0.0009121   0.03216        70       320     0.815    0.7727    0.7758    0.4831   0.02714   0.01163   0.00445
   239/299    0.895G   0.01806   0.01329 0.0008929   0.03225       211       320    0.7773     0.776    0.7547    0.4722   0.02723   0.01165  0.004948
   240/299    0.895G   0.01854   0.01347 0.0009475   0.03296        74       320    0.8672    0.6529    0.7416    0.4597   0.02719   0.01169  0.005715
   241/299    0.895G     0.018   0.01258 0.0009505   0.03153        58       320    0.7728    0.7856    0.7751    0.4889   0.02725   0.01175  0.004681
   242/299    0.895G   0.01773   0.01282 0.0008781   0.03143        56       320    0.8106    0.7368    0.7511    0.4851   0.02744   0.01174    0.0046
   243/299    0.895G   0.01772   0.01321  0.000763   0.03169        63       320    0.8843    0.6964    0.7587    0.4829   0.02695   0.01159  0.004617
   244/299    0.895G   0.01811   0.01318 0.0008604   0.03214       138       320     0.924    0.7197    0.7762    0.4892   0.02706   0.01164  0.004527
   245/299    0.895G   0.01766   0.01275  0.000868   0.03128        68       320    0.9203    0.7291    0.7688    0.4859   0.02731   0.01183  0.004294
   246/299    0.895G   0.01824   0.01292  0.000939    0.0321        73       320    0.9176    0.6696    0.7427     0.462   0.02724   0.01205  0.004736
   247/299    0.895G   0.01762   0.01349 0.0008406   0.03195        69       320    0.8932    0.6838    0.7533    0.4712     0.027   0.01187  0.005111
   248/299    0.895G   0.01775     0.013  0.001202   0.03194       100       320    0.7698    0.7952    0.7761    0.4885   0.02745    0.0119  0.004632
   249/299    0.895G   0.01791   0.01308 0.0009029    0.0319       129       320    0.8505    0.7603    0.7818    0.4971   0.02741   0.01164  0.004266
   250/299    0.895G   0.01755   0.01319 0.0008817   0.03162        59       320     0.829    0.7372    0.7759    0.5008   0.02704   0.01142   0.00466
   251/299    0.895G   0.01768   0.01267 0.0009318   0.03128        59       320    0.9136    0.6895    0.7528    0.4825    0.0269   0.01154  0.004838
   252/299    0.895G   0.01729   0.01261 0.0008369   0.03074        75       320    0.8812    0.6865    0.7564    0.4874   0.02712   0.01166  0.004579
   253/299    0.895G   0.01705    0.0121 0.0008262   0.02997        86       320    0.7838    0.7566    0.7639    0.4775   0.02716   0.01166  0.004983
   254/299    0.895G   0.01738   0.01317 0.0008056   0.03135        84       320    0.9064     0.736    0.7694    0.4879   0.02686    0.0117   0.00526
   255/299    0.895G    0.0181   0.01339 0.0009131   0.03241       209       320    0.9095     0.726    0.7694    0.4805   0.02699   0.01178  0.005228
   256/299    0.895G   0.01749   0.01324 0.0008008   0.03152       110       320    0.9661    0.6313    0.7462    0.4743   0.02712   0.01181  0.005203
   257/299    0.895G   0.01734   0.01264 0.0008073   0.03079        84       320    0.8481    0.7351    0.7604    0.4925   0.02704   0.01178  0.004578
   258/299    0.895G    0.0177   0.01329  0.000846   0.03184        78       320    0.9292    0.7272    0.7801    0.5046   0.02692   0.01169  0.004386
   259/299    0.895G   0.01767    0.0134  0.000753   0.03183        85       320    0.7564    0.7852    0.7634    0.4845   0.02701    0.0118  0.004431
   260/299    0.895G   0.01753   0.01287   0.00087   0.03126        63       320    0.7863    0.7358     0.757    0.4813    0.0272   0.01181  0.005064
   261/299    0.895G    0.0171   0.01246 0.0006933   0.03026        90       320    0.8435      0.67    0.7414    0.4789   0.02721   0.01164  0.005149
   262/299    0.895G   0.01714   0.01276 0.0007996    0.0307        79       320    0.8496    0.6681    0.7551    0.4758   0.02713    0.0116  0.004899
   263/299    0.895G   0.01727   0.01269 0.0007475   0.03071        94       320    0.8401    0.6801    0.7513    0.4769    0.0272   0.01175  0.004918
   264/299    0.895G   0.01732   0.01268 0.0008189   0.03082        73       320    0.8867    0.6546     0.761    0.4876   0.02709   0.01167  0.004697
   265/299    0.895G    0.0174   0.01276 0.0008206   0.03098        88       320     0.836    0.7474    0.7711    0.4943   0.02688   0.01156  0.004503
   266/299    0.895G   0.01749   0.01281 0.0007827   0.03108        76       320    0.8368    0.7374     0.774    0.4914   0.02683   0.01168  0.004536
   267/299    0.895G   0.01762   0.01319 0.0008595   0.03167        49       320    0.8271    0.6911     0.749    0.4726   0.02706   0.01174  0.004715
   268/299    0.895G   0.01822   0.01359 0.0008696   0.03267        55       320    0.8508    0.7362    0.7648    0.4791   0.02713   0.01179  0.004604
   269/299    0.895G   0.01727   0.01317 0.0007553    0.0312        76       320    0.8435    0.7429    0.7628    0.4829   0.02724   0.01171  0.004603
   270/299    0.895G   0.01757   0.01274 0.0007429   0.03105        62       320    0.7222     0.799    0.7658    0.4711   0.02717   0.01169  0.004847
   271/299    0.895G   0.01687   0.01302 0.0007476   0.03064        87       320    0.7799    0.7531    0.7588    0.4747   0.02675   0.01155  0.004546
   272/299    0.895G    0.0175   0.01335 0.0008474    0.0317        64       320    0.8272    0.6921    0.7504    0.4685   0.02713   0.01169  0.004613
   273/299    0.895G   0.01752   0.01338 0.0008218   0.03172       111       320    0.7441    0.7977    0.7639    0.4741   0.02681    0.0116  0.004522
   274/299    0.895G   0.01704   0.01211 0.0008348   0.02998       153       320    0.8826    0.7069    0.7692    0.4886   0.02684   0.01148  0.004159
   275/299    0.895G   0.01708    0.0127 0.0007504   0.03053        96       320     0.857    0.6736    0.7547    0.4737   0.02698   0.01158  0.004564
   276/299    0.895G   0.01669   0.01244 0.0007904   0.02993        92       320    0.8967    0.6573    0.7387    0.4711   0.02695   0.01164  0.004777
   277/299    0.895G   0.01747   0.01316 0.0008223   0.03145       119       320    0.8629    0.7258    0.7618    0.4904   0.02683    0.0116  0.004549
   278/299    0.895G   0.01713   0.01262 0.0006674   0.03042        86       320    0.9179     0.684    0.7537    0.4738   0.02676   0.01156  0.004713
   279/299    0.895G   0.01737   0.01296 0.0007199   0.03105       108       320    0.9106     0.691    0.7531    0.4705    0.0267   0.01158  0.004751
   280/299    0.895G   0.01676   0.01254 0.0006484   0.02995        67       320    0.8785    0.7012    0.7554    0.4675   0.02667   0.01161  0.004645
   281/299    0.895G   0.01725   0.01259 0.0008439   0.03069        65       320    0.9281    0.6794    0.7434    0.4682     0.027   0.01177  0.004692
   282/299    0.895G   0.01721    0.0122  0.001011   0.03042        61       320    0.8076    0.7319    0.7607    0.4848   0.02695   0.01169  0.004345
   283/299    0.895G   0.01679    0.0122 0.0008368   0.02982        46       320    0.7953    0.7872    0.7648     0.477   0.02703   0.01172  0.004574
   284/299    0.895G   0.01736   0.01291 0.0009364    0.0312        56       320    0.7604    0.7524     0.754    0.4758   0.02687   0.01168  0.004974
   285/299    0.895G   0.01709   0.01317  0.000812   0.03107       103       320    0.8893    0.6538    0.7447    0.4733   0.02696   0.01186  0.005118
   286/299    0.895G   0.01722   0.01274 0.0008616   0.03083        71       320    0.8737     0.651    0.7335    0.4588   0.02705   0.01186  0.005236
   287/299    0.895G   0.01696   0.01284 0.0008235   0.03062        54       320    0.8902    0.6573    0.7452    0.4679   0.02712   0.01173  0.005024
   288/299    0.895G   0.01701   0.01246 0.0007536   0.03022        93       320    0.7652    0.7532    0.7558    0.4646   0.02715   0.01173  0.004896
   289/299    0.895G   0.01707   0.01244 0.0007306   0.03024       101       320    0.8496    0.6974     0.755    0.4609   0.02715   0.01172  0.004928
   290/299    0.895G   0.01683    0.0125 0.0008175   0.03015        53       320    0.9175    0.6895    0.7569    0.4662   0.02694   0.01172  0.004712
   291/299    0.895G   0.01693   0.01241  0.000777   0.03011       114       320    0.9448    0.6565    0.7626    0.4845   0.02691   0.01171  0.004224
   292/299    0.895G   0.01671   0.01284 0.0007737   0.03033       120       320    0.8368    0.7379    0.7737    0.4898   0.02694   0.01176   0.00421
   293/299    0.895G   0.01684   0.01265 0.0007815   0.03027        76       320    0.9315    0.6655     0.761    0.4747   0.02734   0.01192  0.004534
   294/299    0.895G   0.01668   0.01247 0.0007841   0.02994        66       320    0.9375    0.6708    0.7644    0.4795   0.02709   0.01183  0.004487
   295/299    0.895G   0.01661   0.01259 0.0007645   0.02997        73       320    0.9449    0.7013    0.7776    0.4878   0.02691   0.01183  0.004254
   296/299    0.895G   0.01695   0.01242  0.000692   0.03007        71       320    0.8527    0.7265    0.7795    0.4805   0.02708   0.01192  0.004517
   297/299    0.895G    0.0161   0.01232 0.0006408   0.02906        67       320    0.8459    0.7292    0.7608    0.4727   0.02695   0.01188   0.00449
   298/299    0.895G    0.0172   0.01287 0.0008949   0.03097        63       320    0.9033    0.6813    0.7575    0.4677   0.02687   0.01188  0.004719
   299/299    0.895G   0.01717   0.01294 0.0008379   0.03094       105       320    0.9111    0.6958    0.7562    0.4684   0.02696    0.0119  0.004988
